0.01,14.991,7.704
0.02,14.168,7.831
0.03,12.08,7.973
0.04,8.912,8.153
0.05,4.949,8.339
0.06,0.543,8.52
0.07,-3.911,8.686
0.08,-8.016,8.828
0.09,-11.405,8.876
0.1,-13.775,8.876
0.11,-14.914,8.798
0.12,-14.721,8.705
0.13,-13.214,8.574
0.14,-10.526,8.398
0.15,-6.897,8.241
0.16,-2.653,8.036
0.17,1.828,7.855
0.18,6.147,7.704
0.19,9.916,7.601
0.2,12.799,7.572
0.21,14.539,7.596
0.22,14.98,7.684
0.23,14.083,7.782
0.24,11.928,7.938
0.25,8.708,8.109
0.26,4.71,8.305
0.27,0.291,8.486
0.28,-4.154,8.647
0.29,-8.228,8.779
0.3,-11.567,8.842
0.31,-13.873,8.842
0.32,-14.939,8.798
0.33,-14.671,8.681
0.34,-13.093,8.539
0.35,-10.344,8.383
0.36,-6.672,8.222
0.37,-2.404,8.007
0.38,2.079,7.767
0.39,6.376,7.68
0.4,10.103,7.567
0.41,12.929,7.548
0.42,14.599,7.567
0.43,14.965,7.68
0.44,13.995,7.782
0.45,11.774,7.987
0.46,8.501,8.114
0.47,4.47,8.315
0.48,0.039,8.49
0.49,-4.396,8.661
0.5,-8.438,8.823
0.51,-11.726,8.852
0.52,-13.967,8.862
0.53,-14.96,8.818
0.54,-14.616,8.696
0.55,-12.968,8.52
0.56,-10.16,8.388
0.57,-6.446,8.192
0.58,-2.155,8.021
0.59,2.328,7.846
0.6,6.603,7.704
0.61,10.288,7.631
0.62,13.055,7.616
0.63,14.655,7.65
0.64,14.946,7.733
0.65,13.902,7.86
0.66,11.616,8.026
0.67,8.292,8.207
0.68,4.228,8.383
0.69,-0.214,8.637
0.7,-4.636,8.759
0.71,-8.645,8.876
0.72,-11.881,8.925
0.73,-14.057,8.92
0.74,-14.976,8.828
0.75,-14.558,8.74
0.76,-12.839,8.588
0.77,-9.973,8.407
0.78,-6.217,8.246
0.79,-1.905,7.997
0.8,2.577,7.855
0.81,6.829,7.704
0.82,10.471,7.645
0.83,13.177,7.631
0.84,14.706,7.675
0.85,14.922,7.743
0.86,13.805,7.88
0.87,11.455,8.075
0.88,8.081,8.222
0.89,3.986,8.388
0.9,-0.466,8.593
0.91,-4.876,8.754
0.92,-8.85,8.862
0.93,-12.034,8.906
0.94,-14.143,8.881
0.95,-14.988,8.818
0.96,-14.495,8.681
0.97,-12.707,8.539
0.98,-9.784,8.334
0.99,-5.987,8.188
1,-1.655,7.992
1.01,2.825,7.811
1.02,7.052,7.694
1.03,10.65,7.616
1.04,13.296,7.601
1.05,14.754,7.655
1.06,14.895,7.763
1.07,13.704,7.87
1.08,11.29,8.036
1.09,7.868,8.222
1.1,3.742,8.393
1.11,-0.718,8.593
1.12,-5.113,8.754
1.13,-9.052,8.852
1.14,-12.183,8.896
1.15,-14.225,8.876
1.16,-14.996,8.808
1.17,-14.428,8.642
1.18,-12.571,8.525
1.19,-9.591,8.359
1.2,-5.754,8.173
1.21,-1.404,7.982
1.22,3.072,7.792
1.23,7.274,7.68
1.24,10.826,7.582
1.25,13.411,7.567
1.26,14.797,7.606
1.27,14.863,7.699
1.28,13.6,7.816
1.29,11.123,7.978
1.3,7.652,8.158
1.31,3.497,8.344
1.32,-0.97,8.515
1.33,-5.35,8.671
1.34,-9.252,8.779
1.35,-12.328,8.823
1.36,-14.303,8.798
1.37,-15,8.701
1.38,-14.357,8.593
1.39,-12.432,8.427
1.4,-9.396,8.266
1.41,-5.521,8.07
1.42,-1.152,7.88
1.43,3.319,7.704
1.44,7.493,7.543
1.45,10.999,7.489
1.46,13.522,7.469
1.47,14.837,7.504
1.48,14.826,7.616
1.49,13.492,7.728
1.5,10.952,7.885
1.51,7.434,8.07
1.52,3.251,8.261
1.53,-1.221,8.437
1.54,-5.585,8.608
1.55,-9.449,8.735
1.56,-12.47,8.754
1.57,-14.377,8.745
1.58,-14.999,8.661
1.59,-14.282,8.539
1.6,-12.289,8.383
1.61,-9.198,8.246
1.62,-5.285,8.051
1.63,-0.901,7.792
1.64,3.564,7.689
1.65,7.711,7.548
1.66,11.169,7.479
1.67,13.629,7.469
1.68,14.872,7.528
1.69,14.786,7.636
1.7,13.38,7.748
1.71,10.778,7.914
1.72,7.214,8.095
1.73,3.005,8.295
1.74,-1.472,8.51
1.75,-5.818,8.637
1.76,-9.644,8.749
1.77,-12.608,8.779
1.78,-14.447,8.759
1.79,-14.994,8.666
1.8,-14.203,8.539
1.81,-12.142,8.383
1.82,-8.997,8.178
1.83,-5.049,8.036
1.84,-0.649,7.841
1.85,3.809,7.684
1.86,7.926,7.548
1.87,11.335,7.489
1.88,13.732,7.489
1.89,14.903,7.553
1.9,14.741,7.67
1.91,13.264,7.787
1.92,10.601,7.958
1.93,6.991,8.207
1.94,2.757,8.349
1.95,-1.723,8.52
1.96,-6.05,8.676
