0.01,4.092,2.066
0.02,3.862,2.179
0.03,3.625,2.281
0.04,3.383,2.379
0.05,3.135,2.477
0.06,2.882,2.579
0.07,2.625,2.643
0.08,2.363,2.711
0.09,2.098,2.789
0.1,1.829,2.853
0.11,1.558,2.902
0.12,1.284,2.956
0.13,1.007,2.995
0.14,0.73,3.029
0.15,0.451,3.053
0.16,0.171,3.068
0.17,-0.109,3.087
0.18,-0.389,3.092
0.19,-0.668,3.092
0.2,-0.946,3.092
0.21,-1.223,3.092
0.22,-1.497,3.092
0.23,-1.77,3.083
0.24,-2.039,3.068
0.25,-2.305,3.053
0.26,-2.568,3.029
0.27,-2.826,3.004
0.28,-3.08,2.96
0.29,-3.329,2.921
0.3,-3.572,2.877
0.31,-3.81,2.833
0.32,-4.042,2.77
0.33,-4.267,2.706
0.34,-4.486,2.643
0.35,-4.697,2.555
0.36,-4.901,2.467
0.37,-5.097,2.384
0.38,-5.285,2.286
0.39,-5.464,2.164
0.4,-5.635,2.081
0.41,-5.796,1.979
0.42,-5.949,1.861
0.43,-6.091,1.744
0.44,-6.224,1.612
0.45,-6.347,1.485
0.46,-6.46,1.353
0.47,-6.563,1.212
0.48,-6.655,1.055
0.49,-6.737,0.904
0.5,-6.807,0.718
0.51,-6.867,0.611
0.52,-6.916,0.454
0.53,-6.954,0.293
0.54,-6.98,0.142
0.55,-6.996,-0.024
0.56,-7,-0.191
0.57,-6.993,-0.357
0.58,-6.975,-0.513
0.59,-6.946,-0.684
0.6,-6.905,-0.85
0.61,-6.854,-1.011
0.62,-6.791,-1.172
0.63,-6.718,-1.343
0.64,-6.634,-1.524
0.65,-6.539,-1.661
0.66,-6.434,-1.812
0.67,-6.319,-1.969
0.68,-6.193,-2.11
0.69,-6.058,-2.272
0.7,-5.913,-2.413
0.71,-5.758,-2.56
0.72,-5.595,-2.697
0.73,-5.422,-2.829
0.74,-5.24,-2.96
0.75,-5.051,-3.122
0.76,-4.853,-3.214
0.77,-4.647,-3.332
0.78,-4.434,-3.444
0.79,-4.214,-3.556
0.8,-3.987,-3.654
0.81,-3.754,-3.747
0.82,-3.515,-3.85
0.83,-3.27,-3.933
0.84,-3.02,-4.011
0.85,-2.765,-4.094
0.86,-2.505,-4.196
0.87,-2.242,-4.235
0.88,-1.975,-4.304
0.89,-1.705,-4.343
0.9,-1.432,-4.397
0.91,-1.157,-4.436
0.92,-0.88,-4.46
0.93,-0.601,-4.494
0.94,-0.322,-4.509
0.95,-0.042,-4.538
0.96,0.238,-4.543
0.97,0.518,-4.543
0.98,0.796,-4.543
0.99,1.074,-4.543
1,1.349,-4.538
1.01,1.623,-4.533
1.02,1.894,-4.524
1.03,2.162,-4.499
1.04,2.427,-4.485
