0.01,4.083,-3.654
0.02,6.194,-3.727
0.03,8.166,-3.732
0.04,9.955,-3.703
0.05,11.52,-3.61
0.06,12.826,-3.512
0.07,13.844,-3.376
0.08,14.552,-3.21
0.09,14.932,-3.034
0.1,14.977,-2.838
0.11,14.686,-2.643
0.12,14.065,-2.438
0.13,13.128,-2.228
0.14,11.897,-2.013
0.15,10.398,-1.778
0.16,8.665,-1.553
0.17,6.738,-1.324
0.18,4.66,-1.089
0.19,2.477,-0.874
0.2,0.238,-0.684
0.21,-2.006,-0.532
0.22,-4.204,-0.42
0.23,-6.309,-0.366
0.24,-8.272,-0.352
0.25,-10.049,-0.386
0.26,-11.6,-0.474
0.27,-12.891,-0.606
0.28,-13.892,-0.752
0.29,-14.582,-0.933
0.3,-14.944,-1.124
0.31,-14.97,-1.329
0.32,-14.66,-1.544
0.33,-14.021,-1.759
0.34,-13.067,-1.983
0.35,-11.819,-2.208
0.36,-10.306,-2.433
0.37,-8.562,-2.653
0.38,-6.625,-2.887
0.39,-4.54,-3.107
0.4,-2.353,-3.307
0.41,-0.112,-3.478
0.42,2.13,-3.6
0.43,4.325,-3.718
0.44,6.423,-3.752
0.45,8.377,-3.762
0.46,10.142,-3.732
0.47,11.68,-3.644
0.48,12.955,-3.532
0.49,13.939,-3.39
0.5,14.611,-3.224
0.51,14.954,-3.048
0.52,14.961,-2.848
0.53,14.633,-2.648
0.54,13.976,-2.443
0.55,13.004,-2.228
0.56,11.741,-2.018
0.57,10.214,-1.783
0.58,8.458,-1.558
0.59,6.512,-1.324
0.6,4.42,-1.089
0.61,2.228,-0.879
0.62,-0.014,-0.699
0.63,-2.255,-0.547
0.64,-4.446,-0.43
0.65,-6.537,-0.381
0.66,-8.481,-0.371
0.67,-10.235,-0.401
0.68,-11.758,-0.484
0.69,-13.018,-0.62
0.7,-13.986,-0.767
0.71,-14.639,-0.938
0.72,-14.963,-1.133
0.73,-14.952,-1.343
0.74,-14.605,-1.553
0.75,-13.929,-1.773
0.76,-12.941,-1.993
0.77,-11.662,-2.218
0.78,-10.122,-2.438
0.79,-8.354,-2.662
0.8,-6.398,-2.897
0.81,-4.299,-3.117
0.82,-2.103,-3.302
0.83,0.14,-3.473
0.84,2.38,-3.596
0.85,4.566,-3.688
0.86,6.65,-3.732
0.87,8.585,-3.732
0.88,10.326,-3.688
0.89,11.836,-3.596
0.9,13.08,-3.483
0.91,14.031,-3.332
0.92,14.666,-3.161
0.93,14.972,-2.985
0.94,14.941,-2.789
0.95,14.575,-2.589
0.96,13.882,-2.384
0.97,12.877,-2.164
0.98,11.583,-1.939
0.99,10.028,-1.72
1,8.249,-1.49
1.01,6.284,-1.251
1.02,4.178,-1.021
1.03,1.978,-0.796
1.04,-0.266,-0.63
1.05,-2.504,-0.484
1.06,-4.686,-0.386
1.07,-6.763,-0.342
1.08,-8.688,-0.337
1.09,-10.418,-0.381
1.1,-11.913,-0.464
1.11,-13.142,-0.596
1.12,-14.075,-0.743
1.13,-14.692,-0.918
1.14,-14.979,-1.119
1.15,-14.93,-1.324
1.16,-14.545,-1.534
1.17,-13.834,-1.754
1.18,-12.812,-1.979
1.19,-11.502,-2.208
1.2,-9.934,-2.423
1.21,-8.143,-2.648
1.22,-6.169,-2.882
1.23,-4.057,-3.092
1.24,-1.853,-3.288
1.25,0.392,-3.454
1.26,2.628,-3.581
1.27,4.806,-3.664
1.28,6.875,-3.713
1.29,8.79,-3.713
1.3,10.508,-3.654
1.31,11.99,-3.576
1.32,13.202,-3.454
1.33,14.118,-3.307
1.34,14.717,-3.141
1.35,14.985,-2.96
1.36,14.917,-2.76
1.37,14.514,-2.574
1.38,13.785,-2.35
1.39,12.746,-2.13
1.4,11.421,-1.92
1.41,9.839,-1.7
1.42,8.037,-1.466
1.43,6.054,-1.226
1.44,3.935,-0.997
1.45,1.728,-0.791
1.46,-0.518,-0.616
1.47,-2.753,-0.469
1.48,-4.925,-0.386
1.49,-6.987,-0.347
1.5,-8.892,-0.352
1.51,-10.598,-0.405
1.52,-12.065,-0.508
1.53,-13.261,-0.645
1.54,-14.16,-0.806
1.55,-14.741,-0.992
1.56,-14.99,-1.187
1.57,-14.903,-1.397
1.58,-14.481,-1.612
1.59,-13.734,-1.832
1.6,-12.679,-2.047
1.61,-11.339,-2.281
1.62,-9.744,-2.501
1.63,-7.93,-2.731
1.64,-5.938,-2.956
1.65,-3.813,-3.17
1.66,-1.603,-3.366
1.67,0.644,-3.522
1.68,2.876,-3.644
1.69,5.044,-3.732
1.7,7.098,-3.757
1.71,8.993,-3.752
1.72,10.686,-3.713
1.73,12.139,-3.6
1.74,13.32,-3.488
1.75,14.201,-3.332
1.76,14.763,-3.156
1.77,14.994,-2.98
1.78,14.888,-2.775
1.79,14.448,-2.579
