0.01,2,-7.333,-1.197
0.02,2,-7.303,-1.236
0.03,2,-7.264,-1.212
0.04,2,-7.24,-1.207
0.05,2,-7.211,-1.212
0.06,2,-7.181,-1.192
0.07,2,-7.147,-1.221
0.08,2,-7.108,-1.177
0.09,2,-7.074,-1.251
0.1,2,-7.064,-1.231
0.11,2,-7.015,-1.255
0.12,2,-6.986,-1.236
0.13,2,-6.952,-1.236
0.14,2,-6.922,-1.251
0.15,2,-6.883,-1.192
0.16,2,-6.849,-1.207
0.17,2,-6.83,-1.177
0.18,2,-6.79,-1.192
0.19,2,-6.766,-1.172
0.2,2,-6.737,-1.192
0.21,2,-6.702,-1.207
0.22,2,-6.683,-1.192
0.23,2,-6.634,-1.26
0.24,2,-6.6,-1.221
0.25,2,-6.566,-1.251
0.26,2,-6.522,-1.216
0.27,2,-6.502,-1.231
0.28,2,-6.448,-1.216
0.29,2,-6.439,-1.197
0.3,2,-6.409,-1.221
0.31,2,-6.365,-1.197
0.32,2,-6.331,-1.241
0.33,2,-6.302,-1.187
0.34,2,-6.282,-1.246
0.35,2,-6.243,-1.226
0.36,2,-6.199,-1.231
0.37,2,-6.17,-1.226
0.38,2,-6.146,-1.192
0.39,2,-6.111,-1.192
0.4,2,-6.072,-1.158
0.41,2,-6.048,-1.177
0.42,2,-6.014,-1.148
0.43,2,-5.979,-1.172
0.44,2,-5.955,-1.182
0.45,2,-5.921,-1.168
0.46,2,-5.887,-1.236
0.47,2,-5.852,-1.187
0.48,2,-5.818,-1.231
0.49,2,-5.799,-1.202
0.5,2,-5.76,-1.212
0.51,2,-5.73,-1.207
0.52,2,-5.701,-1.192
0.53,2,-5.672,-1.221
0.54,2,-5.657,-1.177
0.55,2,-5.603,-1.246
0.56,2,-5.564,-1.212
0.57,2,-5.535,-1.28
0.58,2,-5.506,-1.246
0.59,2,-5.467,-1.255
0.6,2,-5.437,-1.26
0.61,2,-5.413,-1.221
0.62,2,-5.379,-1.226
0.63,2,-5.34,-1.168
0.64,2,-5.31,-1.197
0.65,2,-5.281,-1.168
0.66,2,-5.256,-1.192
0.67,2,-5.237,-1.197
0.68,2,-5.188,-1.212
0.69,2,-5.164,-1.265
0.7,2,-5.12,-1.216
0.71,2,-5.095,-1.251
0.72,2,-5.056,-1.177
0.73,2,-5.022,-1.226
0.74,2,-4.993,-1.216
0.75,2,-4.958,-1.212
0.76,2,-4.924,-1.221
0.77,2,-4.9,-1.207
0.78,2,-4.866,-1.246
0.79,2,-4.836,-1.207
