0.01,0,-0.005,-0.112
0.02,0,-0.005,-0.112
0.03,0,-0.005,-0.117
0.04,0,-0.005,-0.107
0.05,0,-0.005,-0.112
0.06,0,-0.005,-0.112
0.07,0,-0.005,-0.112
0.08,0,-0.005,-0.112
0.09,0,-0.005,-0.112
0.1,0,-0.005,-0.112
0.11,0,-0.005,-0.112
0.12,0,-0.005,-0.117
0.13,0,-0.005,-0.107
0.14,0,-0.005,-0.112
0.15,0,-0.005,-0.112
0.16,0,-0.005,-0.112
0.17,0,-0.005,-0.117
0.18,0,-0.005,-0.117
0.19,0,-0.005,-0.112
0.2,0,-0.005,-0.112
0.21,0,-0.005,-0.112
0.22,0,-0.01,-0.117
0.23,0,-0.005,-0.117
0.24,0,-0.005,-0.107
0.25,0,-0.005,-0.117
0.26,0,-0.005,-0.117
0.27,0,-0.005,-0.117
0.28,0,-0.005,-0.112
0.29,0,-0.005,-0.112
0.3,0,-0.005,-0.112
0.31,0,-0.005,-0.112
0.32,0,-0.005,-0.112
0.33,0,-0.005,-0.112
0.34,0,-0.005,-0.112
0.35,0,-0.005,-0.112
0.36,0,-0.005,-0.107
0.37,0,-0.005,-0.117
0.38,0,-0.005,-0.117
0.39,0,-0.005,-0.112
0.4,0,-0.005,-0.112
0.41,0,-0.005,-0.112
0.42,0,-0.005,-0.117
0.43,0,-0.005,-0.117
0.44,0,-0.005,-0.112
0.45,0,-0.005,-0.112
0.46,0,-0.005,-0.112
0.47,0,-0.005,-0.112
0.48,0,-0.005,-0.112
0.49,0,-0.005,-0.107
0.5,0,-0.005,-0.112
0.51,0,-0.005,-0.112
0.52,0,-0.005,-0.112
0.53,0,-0.005,-0.112
0.54,0,-0.005,-0.107
0.55,0,-0.005,-0.117
0.56,0,-0.005,-0.112
0.57,0,-0.005,-0.112
0.58,0,-0.005,-0.112
0.59,0,-0.005,-0.117
0.6,0,-0.005,-0.117
0.61,0,-0.01,-0.117
0.62,0,-0.005,-0.112
0.63,0,-0.005,-0.112
0.64,0,-0.005,-0.112
0.65,0,-0.005,-0.112
0.66,0,-0.005,-0.112
0.67,0,-0.005,-0.112
0.68,0,-0.005,-0.112
0.69,0,-0.005,-0.117
0.7,0,-0.005,-0.112
0.71,0,-0.005,-0.112
0.72,1,-0.005,-0.112
0.73,1,-0.005,-0.713
0.74,1,0.039,-2.487
0.75,1,0.151,-4.104
0.76,1,0.283,-4.787
0.77,1,0.425,-5.559
0.78,1,0.601,-6.111
0.79,1,0.821,-6.483
0.8,1,1.016,-5.926
0.81,1,1.133,-2.931
0.82,1,1.182,-0.352
0.83,1,1.153,1.993
0.84,1,1.065,3.258
0.85,1,0.972,2.506
0.86,1,0.928,-0.078
0.87,1,0.957,-1.729
0.88,1,1.011,-2.018
0.89,1,1.045,-0.176
0.9,1,1.021,1.304
0.91,1,0.972,1.304
0.92,1,0.953,-0.347
0.93,1,0.972,-1.153
0.94,1,1.011,-0.943
0.95,1,1.026,0.2
0.96,1,1.001,0.65
0.97,1,0.977,0.376
0.98,1,0.967,-0.425
0.99,1,0.977,-0.713
1,1,1.001,-0.532
1.01,1,1.011,0.078
1.02,1,1.001,0.215
1.03,1,0.987,0.059
1.04,1,0.982,-0.259
1.05,1,0.987,-0.357
1.06,1,1.001,-0.269
1.07,1,1.001,0
1.08,1,1.001,-0.034
1.09,1,1.001,-0.107
1.1,1,1.001,-0.107
1.11,1,1.001,-0.103
1.12,1,1.001,-0.107
1.13,1,1.001,-0.107
1.14,1,1.006,-0.107
1.15,1,1.001,-0.02
1.16,1,0.997,-0.01
1.17,1,0.987,-0.127
1.18,1,0.987,-0.21
1.19,1,0.987,-0.225
1.2,1,0.997,-0.21
1.21,1,0.997,-0.078
1.22,1,0.997,-0.112
1.23,1,0.997,-0.107
1.24,1,0.997,-0.117
1.25,1,0.997,-0.112
1.26,1,0.997,-0.112
1.27,1,0.997,-0.117
1.28,1,0.997,-0.112
1.29,1,0.997,-0.107
1.3,1,0.997,-0.112
1.31,1,0.997,-0.117
1.32,1,0.997,-0.112
1.33,1,1.001,-0.112
1.34,1,0.997,-0.083
1.35,1,1.001,-0.098
1.36,1,0.997,-0.103
1.37,1,0.997,-0.112
1.38,1,0.997,-0.112
1.39,1,0.997,-0.117
1.4,1,0.997,-0.112
1.41,1,0.997,-0.112
1.42,1,0.997,-0.112
1.43,1,0.997,-0.112
1.44,1,1.001,-0.112
1.45,1,0.997,-0.103
1.46,1,0.997,-0.112
1.47,1,0.997,-0.112
1.48,1,0.997,-0.112
1.49,1,1.001,-0.112
1.5,1,0.997,-0.117
1.51,1,0.997,-0.112
1.52,1,0.997,-0.112
1.53,1,0.997,-0.112
1.54,1,1.001,-0.117
1.55,1,0.997,-0.103
1.56,1,0.997,-0.112
1.57,1,0.997,-0.112
1.58,1,0.997,-0.117
1.59,1,0.997,-0.112
1.6,1,0.997,-0.112
1.61,1,0.997,-0.117
1.62,1,1.001,-0.112
1.63,1,1.001,-0.107
1.64,1,0.997,-0.098
1.65,1,0.997,-0.117
1.66,1,0.997,-0.112
1.67,1,0.997,-0.112
1.68,1,0.997,-0.117
1.69,1,0.997,-0.112
1.7,1,0.997,-0.107
1.71,1,0.997,-0.117
1.72,1,0.997,-0.112
1.73,1,0.997,-0.112
1.74,1,0.997,-0.117
1.75,1,0.997,-0.117
1.76,1,0.997,-0.112
1.77,1,0.997,-0.112
1.78,1,1.001,-0.117
1.79,1,1.001,-0.098
1.8,1,0.997,-0.098
1.81,1,0.997,-0.112
1.82,1,0.997,-0.112
1.83,1,0.997,-0.112
1.84,1,0.997,-0.117
1.85,1,0.997,-0.112
1.86,1,0.997,-0.112
1.87,1,0.997,-0.112
1.88,1,0.997,-0.112
1.89,1,0.997,-0.112
1.9,1,0.997,-0.112
1.91,1,1.001,-0.112
1.92,1,1.001,-0.107
1.93,1,0.997,-0.103
1.94,1,0.997,-0.112
1.95,1,0.997,-0.117
1.96,1,0.997,-0.112
1.97,1,0.997,-0.112
1.98,1,0.997,-0.112
1.99,1,0.997,-0.117
2,1,0.997,-0.112
2.01,1,0.997,-0.112
2.02,1,0.997,-0.112
2.03,1,0.997,-0.117
2.04,1,0.997,-0.112
2.05,1,1.001,-0.112
2.06,1,0.997,-0.107
2.07,1,0.997,-0.112
2.08,1,0.997,-0.112
2.09,1,0.997,-0.112
2.1,1,0.997,-0.112
2.11,1,1.001,-0.112
2.12,1,0.997,-0.112
2.13,1,1.001,-0.112
2.14,1,0.997,-0.112
