0.010	0.100	0.098	-4.372
0.020	0.100	0.234	-3.371
0.030	0.100	0.308	-1.104
0.040	0.100	0.313	0.440
0.050	0.100	0.274	2.189
0.060	0.100	0.156	3.688
0.070	0.100	0.054	3.713
0.080	0.100	-0.064	2.565
0.090	0.100	-0.112	0.318
0.100	0.100	-0.107	-1.207
0.110	0.100	-0.044	-2.755
0.120	0.100	0.068	-3.737
0.130	0.100	0.156	-3.874
0.140	0.100	0.269	-2.389
0.150	0.100	0.298	0.093
0.160	0.100	0.278	1.661
0.170	0.100	0.044	4.382
0.180	0.100	0.005	4.656
0.190	0.100	-0.064	4.040
0.200	0.100	-0.156	-1.006
0.210	0.100	-0.147	-1.549
0.220	0.100	-0.127	-2.218
0.230	0.100	-0.015	-3.683
0.240	0.100	0.117	-4.104
0.250	0.100	0.269	-4.211
0.260	0.100	0.327	-3.239
0.270	0.100	0.381	0.899
0.280	0.100	0.347	1.881
0.290	0.100	0.288	2.872
0.300	0.100	0.049	4.763
0.310	0.100	0.005	5.046
0.320	0.100	-0.137	3.014
0.330	0.100	-0.191	1.412
0.340	0.100	-0.210	-1.011
0.350	0.100	-0.132	-2.985
0.360	0.100	-0.103	-3.366
0.370	0.100	0.078	-4.778
0.380	0.100	0.195	-4.328
0.390	0.100	0.283	-3.351
0.400	0.100	0.357	-0.586
0.410	0.100	0.337	1.451
0.420	0.100	0.288	2.609
0.430	0.100	0.156	4.064
0.440	0.100	0.029	4.060
0.450	0.100	-0.073	3.024
0.460	0.100	-0.132	0.684
0.470	0.100	-0.117	-1.700
0.480	0.100	-0.068	-2.892
0.490	0.100	0.039	-3.874
0.500	0.100	0.176	-3.747
0.510	0.100	0.269	-2.609
0.520	0.100	0.308	0.039
0.530	0.100	0.278	1.871
0.540	0.100	0.220	2.833
0.550	0.100	0.107	3.742
0.560	0.100	-0.029	3.024
0.570	0.100	-0.098	1.593
0.580	0.100	-0.122	-0.425
0.590	0.100	-0.078	-2.404
0.600	0.100	0.005	-3.429
0.610	0.100	0.205	-3.561
0.620	0.100	0.283	-2.277
0.630	0.100	0.303	-1.700
0.640	0.100	0.318	0.997
0.650	0.100	0.137	3.801
0.660	0.100	0.054	3.908
0.670	0.100	-0.073	2.589
0.680	0.100	-0.117	0.713
0.690	0.100	-0.112	-1.216
0.700	0.100	-0.059	-2.760
0.710	0.100	0.083	-4.011
0.720	0.100	0.176	-4.431
0.730	0.100	0.308	-2.384
0.740	0.100	0.352	-0.357
0.750	0.100	0.357	0.528
0.760	0.100	0.298	2.443
0.770	0.100	0.195	3.693
0.780	0.100	0.098	4.382
0.790	0.100	-0.039	3.542
0.800	0.100	-0.132	1.148
0.810	0.100	-0.142	-0.464
0.820	0.100	-0.112	-2.115
0.830	0.100	-0.005	-3.635
0.840	0.100	0.098	-4.030
0.850	0.100	0.318	-1.930
0.860	0.100	0.332	-1.602
0.870	0.100	0.342	-1.153
0.880	0.100	0.342	1.065
0.890	0.100	0.220	3.332
0.900	0.100	0.195	3.688
0.910	0.100	-0.005	4.006
0.920	0.100	-0.054	3.801
0.930	0.100	-0.142	1.446
0.940	0.100	-0.156	-0.733
0.950	0.100	-0.098	-2.609
0.960	0.100	-0.024	-3.503
0.970	0.100	0.098	-4.152
0.980	0.100	0.230	-3.190
0.990	0.100	0.293	-1.534
1.000	0.100	0.303	0.874
1.010	0.100	0.244	2.511
1.020	0.100	0.151	3.537
1.030	0.100	0.034	3.512
1.040	0.100	-0.059	3.219
1.050	0.100	-0.132	0.899
1.060	0.100	-0.132	-1.065
1.070	0.100	-0.073	-2.882
1.080	0.100	0.020	-3.854
1.090	0.100	0.137	-4.465
1.100	0.100	0.278	-2.956
1.110	0.100	0.337	-0.660
1.120	0.100	0.332	1.099
1.130	0.100	0.259	2.916
1.140	0.100	0.142	3.898
1.150	0.100	0.034	3.981
1.160	0.100	-0.078	2.618
1.170	0.100	-0.127	-0.059
1.180	0.100	-0.112	-1.505
1.190	0.100	-0.044	-2.980
1.200	0.100	0.078	-3.908
1.210	0.100	0.176	-3.620
1.220	0.100	0.278	-1.661
1.230	0.100	0.293	0.523
1.240	0.100	0.264	1.866
1.250	0.100	0.176	3.268
1.260	0.100	0.044	3.468
1.270	0.100	-0.059	2.462
1.280	0.100	-0.117	0.787
1.290	0.100	-0.122	-0.606
1.300	0.100	-0.073	-2.545
1.310	0.100	0.020	-3.693
1.320	0.100	0.142	-3.732
1.330	0.100	0.234	-3.410
1.340	0.100	0.308	-0.821
1.350	0.100	0.298	1.133
1.360	0.100	0.259	2.462
1.370	0.100	0.127	3.864
1.380	0.100	0.015	3.766
1.390	0.100	-0.083	2.589
1.400	0.100	-0.132	0.362
1.410	0.100	-0.107	-1.915
1.420	0.100	-0.054	-3.019
1.430	0.100	0.083	-4.064
1.440	0.100	0.205	-3.361
1.450	0.100	0.274	-2.115
1.460	0.100	0.298	0.738
1.470	0.100	0.254	2.242
1.480	0.100	0.181	3.239
1.490	0.100	0.068	3.498
1.500	0.100	-0.054	2.438
1.510	0.100	-0.103	1.334
1.520	0.100	-0.098	-1.856
1.530	0.100	-0.068	-2.570
1.540	0.100	0.034	-3.693
1.550	0.100	0.127	-3.825
1.560	0.100	0.234	-2.853
1.570	0.100	0.293	-0.195
1.580	0.100	0.278	1.260
1.590	0.100	0.200	2.809
1.600	0.100	0.122	3.644
1.610	0.100	-0.068	2.843
1.620	0.100	-0.093	2.447
1.630	0.100	-0.137	0.127
1.640	0.100	-0.117	-1.764
1.650	0.100	-0.020	-3.371
1.660	0.100	0.064	-4.099
1.670	0.100	0.210	-3.351
1.680	0.100	0.288	-1.563
1.690	0.100	0.308	0.054
1.700	0.100	0.259	2.345
1.710	0.100	0.166	3.493
1.720	0.100	0.078	4.055
1.730	0.100	-0.044	3.053
1.740	0.100	-0.122	0.640
1.750	0.100	-0.127	-0.718
1.760	0.100	-0.020	-3.214
1.770	0.100	0.024	-3.664
1.780	0.100	0.137	-3.488
1.790	0.100	0.225	-2.633
1.800	0.100	0.274	-0.660
1.810	0.100	0.259	1.490
1.820	0.100	0.195	2.755
1.830	0.100	0.098	3.366
1.840	0.100	-0.015	2.579
1.850	0.100	-0.088	0.933
1.860	0.100	-0.098	-0.703
1.870	0.100	-0.054	-2.306
1.880	0.100	0.044	-3.385
1.890	0.100	0.142	-3.869
1.900	0.100	0.254	-2.638
1.910	0.100	0.298	0.005
1.920	0.100	0.278	1.475
1.930	0.100	0.205	2.824
1.940	0.100	0.083	3.635
1.950	0.100	-0.020	3.493
1.960	0.100	-0.112	1.500
1.970	0.100	-0.132	-0.747
1.980	0.100	-0.098	-2.189
1.990	0.100	-0.010	-3.468
2.000	0.100	0.127	-3.815
2.010	0.100	0.225	-3.791
2.020	0.100	0.313	-1.402
2.030	0.100	0.322	0.694
