0.01,0,-0.049,-0.112
0.02,0,-0.054,-0.112
0.03,0,-0.054,-0.112
0.04,0,-0.049,-0.112
0.05,0,-0.049,-0.107
0.06,0,-0.049,-0.112
0.07,1,-0.054,-0.112
0.08,1,-0.039,-1.104
0.09,1,0.024,-2.643
0.1,1,0.137,-4.099
0.11,1,0.264,-4.919
0.12,1,0.415,-5.481
0.13,1,0.567,-5.359
0.14,1,0.718,-5.066
0.15,1,0.879,-4.343
0.16,1,1.001,-3.337
0.17,1,1.08,-2.316
0.18,1,1.138,-1.558
0.19,1,1.168,-0.542
0.2,1,1.168,0.215
0.21,1,1.158,0.513
0.22,1,1.133,0.723
0.23,1,1.099,0.796
0.24,1,1.075,0.83
0.25,1,1.05,0.708
0.26,1,1.026,0.498
0.27,1,1.011,0.391
0.28,1,0.987,0.293
0.29,1,0.977,0.112
0.3,1,0.977,-0.088
0.31,1,0.977,-0.112
0.32,1,0.977,-0.112
0.33,1,0.977,-0.112
0.34,1,0.977,-0.112
0.35,1,0.977,-0.112
0.36,1,0.977,-0.112
0.37,1,0.972,-0.117
0.38,1,0.972,-0.112
0.39,1,0.977,-0.117
0.4,1,0.977,-0.112
0.41,1,0.977,-0.112
0.42,1,0.977,-0.112
0.43,1,0.972,-0.107
0.44,1,0.977,-0.112
0.45,1,0.972,-0.112
0.46,1,0.972,-0.112
0.47,1,0.972,-0.112
0.48,1,0.977,-0.112
0.49,1,0.977,-0.117
0.5,1,0.977,-0.117
0.51,1,0.977,-0.117
0.52,1,0.977,-0.112
0.53,1,0.977,-0.112
0.54,1,0.977,-0.112
0.55,1,0.977,-0.107
0.56,1,0.977,-0.117
0.57,1,0.977,-0.112
0.58,1,0.977,-0.112
0.59,1,0.977,-0.112
0.6,1,0.972,-0.112
0.61,1,0.977,-0.112
0.62,1,0.977,-0.112
0.63,1,0.977,-0.112
0.64,1,0.977,-0.112
0.65,1,0.977,-0.112
0.66,1,0.977,-0.112
0.67,1,0.977,-0.112
0.68,1,0.977,-0.112
0.69,1,0.972,-0.112
0.7,1,0.972,-0.112
0.71,1,0.972,-0.117
0.72,1,0.977,-0.112
0.73,1,0.977,-0.117
0.74,1,0.977,-0.112
0.75,1,0.977,-0.112
0.76,1,0.972,-0.112
0.77,1,0.977,-0.112
0.78,1,0.977,-0.112
0.79,1,0.977,-0.112
0.8,1,0.977,-0.107
0.81,1,0.972,-0.117
0.82,1,0.977,-0.112
0.83,1,0.977,-0.112
0.84,1,0.977,-0.112
0.85,1,0.977,-0.117
0.86,1,0.977,-0.117
0.87,1,0.977,-0.112
0.88,1,0.977,-0.112
0.89,1,0.977,-0.112
0.9,1,0.977,-0.112
0.91,1,0.977,-0.112
0.92,1,0.977,-0.107
0.93,1,0.977,-0.112
0.94,1,0.977,-0.117
0.95,1,0.972,-0.112
0.96,1,0.977,-0.112
0.97,1,0.977,-0.112
0.98,1,0.977,-0.107
0.99,1,0.977,-0.112
1,1,0.977,-0.112
1.01,1,0.977,-0.112
1.02,1,0.977,-0.112
1.03,1,0.977,-0.112
1.04,1,0.977,-0.112
1.05,1,0.972,-0.112
1.06,1,0.977,-0.117
1.07,1,0.977,-0.112
1.08,1,0.977,-0.117
1.09,1,0.977,-0.112
1.1,1,0.977,-0.112
1.11,1,0.977,-0.117
1.12,0,0.977,-0.117
1.13,0,0.972,0.928
1.14,0,0.909,2.706
1.15,0,0.791,4.021
1.16,0,0.635,4.846
1.17,0,0.503,5.408
1.18,0,0.332,5.227
1.19,0,0.156,4.729
1.2,0,0.024,3.869
1.21,0,-0.093,3.029
1.22,0,-0.171,1.964
1.23,0,-0.225,0.889
1.24,0,-0.234,0.078
1.25,0,-0.239,-0.518
1.26,0,-0.215,-0.845
1.27,0,-0.186,-1.031
1.28,0,-0.156,-1.041
1.29,0,-0.132,-0.997
1.3,0,-0.107,-0.904
1.31,0,-0.083,-0.733
1.32,0,-0.068,-0.537
1.33,0,-0.059,-0.376
1.34,0,-0.049,-0.234
1.35,0,-0.049,-0.142
1.36,0,-0.049,-0.112
1.37,0,-0.044,-0.112
1.38,0,-0.049,-0.112
1.39,0,-0.049,-0.112
1.4,0,-0.049,-0.112
1.41,0,-0.049,-0.117
1.42,0,-0.049,-0.112
1.43,0,-0.049,-0.112
1.44,0,-0.049,-0.117
1.45,0,-0.049,-0.117
1.46,0,-0.044,-0.112
1.47,0,-0.049,-0.112
1.48,0,-0.049,-0.112
1.49,0,-0.049,-0.112
1.5,0,-0.049,-0.112
1.51,0,-0.044,-0.112
1.52,0,-0.049,-0.112
1.53,0,-0.049,-0.112
1.54,0,-0.049,-0.112
1.55,0,-0.049,-0.117
1.56,0,-0.049,-0.112
1.57,0,-0.049,-0.112
1.58,0,-0.049,-0.112
1.59,0,-0.049,-0.112
1.6,0,-0.049,-0.117
1.61,0,-0.054,-0.112
1.62,0,-0.049,-0.112
1.63,0,-0.049,-0.112
1.64,0,-0.049,-0.112
1.65,0,-0.049,-0.112
1.66,0,-0.049,-0.112
1.67,0,-0.049,-0.112
1.68,0,-0.049,-0.117
1.69,0,-0.049,-0.117
1.7,0,-0.049,-0.112
1.71,0,-0.044,-0.112
1.72,0,-0.049,-0.117
1.73,0,-0.044,-0.112
1.74,0,-0.049,-0.112
1.75,0,-0.049,-0.112
1.76,0,-0.049,-0.112
1.77,0,-0.049,-0.112
1.78,0,-0.044,-0.112
1.79,0,-0.049,-0.107
1.8,0,-0.049,-0.112
1.81,0,-0.049,-0.112
1.82,0,-0.044,-0.112
1.83,0,-0.049,-0.103
1.84,0,-0.049,-0.112
1.85,0,-0.049,-0.117
1.86,0,-0.049,-0.112
1.87,0,-0.044,-0.112
1.88,0,-0.049,-0.107
1.89,0,-0.049,-0.112
1.9,0,-0.049,-0.112
1.91,0,-0.049,-0.112
1.92,0,-0.044,-0.112
1.93,0,-0.049,-0.112
1.94,0,-0.049,-0.117
1.95,0,-0.049,-0.112
1.96,0,-0.049,-0.112
1.97,0,-0.049,-0.112
1.98,0,-0.049,-0.112
1.99,0,-0.049,-0.112
2,0,-0.049,-0.112
2.01,0,-0.054,-0.112
2.02,0,-0.049,-0.112
2.03,0,-0.049,-0.117
2.04,0,-0.044,-0.107
2.05,0,-0.049,-0.112
2.06,0,-0.044,-0.112
2.07,0,-0.049,-0.117
2.08,0,-0.049,-0.117
2.09,0,-0.049,-0.112
2.1,0,-0.049,-0.117
2.11,0,-0.044,-0.112
2.12,0,-0.044,-0.117
2.13,0,-0.049,-0.112
2.14,0,-0.049,-0.112
2.15,0,-0.049,-0.107
2.16,1,-0.049,-0.112
2.17,1,-0.029,-1.676
2.18,1,0.044,-3.205
2.19,1,0.151,-4.182
2.2,1,0.293,-5.076
2.21,1,0.44,-5.54
2.22,1,0.591,-5.467
2.23,1,0.747,-5.129
2.24,1,0.904,-4.206
2.25,1,1.026,-3.102
2.26,1,1.099,-2.106
2.27,1,1.153,-1.182
2.28,1,1.168,-0.386
2.29,1,1.168,0.234
2.3,1,1.153,0.601
2.31,1,1.133,0.743
2.32,1,1.099,0.796
2.33,1,1.065,0.806
2.34,1,1.041,0.664
2.35,1,1.026,0.484
2.36,1,1.006,0.376
2.37,1,0.987,0.234
2.38,1,0.977,0.068
2.39,1,0.977,-0.078
2.4,1,0.977,-0.112
2.41,1,0.977,-0.112
2.42,1,0.977,-0.112
2.43,1,0.977,-0.112
2.44,1,0.977,-0.112
2.45,1,0.977,-0.112
2.46,1,0.977,-0.112
2.47,1,0.977,-0.112
2.48,1,0.977,-0.112
2.49,1,0.977,-0.112
2.5,1,0.977,-0.112
2.51,1,0.977,-0.112
2.52,1,0.977,-0.112
2.53,1,0.977,-0.117
2.54,1,0.977,-0.112
2.55,1,0.977,-0.112
2.56,1,0.977,-0.112
2.57,1,0.977,-0.117
2.58,1,0.977,-0.117
2.59,1,0.977,-0.112
2.6,1,0.977,-0.112
2.61,1,0.977,-0.117
2.62,1,0.977,-0.112
2.63,1,0.977,-0.107
2.64,1,0.977,-0.112
2.65,1,0.972,-0.112
2.66,1,0.977,-0.112
2.67,1,0.977,-0.112
2.68,1,0.977,-0.112
2.69,1,0.977,-0.112
2.7,1,0.977,-0.117
2.71,1,0.977,-0.117
2.72,1,0.977,-0.112
2.73,1,0.977,-0.112
2.74,1,0.977,-0.112
2.75,1,0.977,-0.112
2.76,1,0.977,-0.112
2.77,1,0.977,-0.117
2.78,1,0.977,-0.112
2.79,1,0.977,-0.112
2.8,1,0.977,-0.112
2.81,1,0.977,-0.107
2.82,1,0.977,-0.107
2.83,1,0.977,-0.107
2.84,1,0.977,-0.112
2.85,1,0.977,-0.117
2.86,1,0.977,-0.117
2.87,1,0.977,-0.112
2.88,1,0.977,-0.107
2.89,1,0.977,-0.112
2.9,1,0.977,-0.112
2.91,1,0.977,-0.112
2.92,1,0.972,-0.112
2.93,1,0.977,-0.112
2.94,1,0.977,-0.117
2.95,1,0.977,-0.112
2.96,1,0.972,-0.112
2.97,1,0.977,-0.112
2.98,1,0.972,-0.107
2.99,1,0.977,-0.112
3,1,0.977,-0.112
3.01,1,0.972,-0.112
3.02,1,0.977,-0.112
3.03,1,0.977,-0.112
3.04,1,0.977,-0.112
3.05,1,0.972,-0.112
3.06,1,0.977,-0.112
3.07,1,0.977,-0.112
3.08,1,0.977,-0.112
3.09,1,0.977,-0.112
3.1,1,0.977,-0.112
3.11,1,0.977,-0.107
3.12,1,0.977,-0.112
3.13,1,0.977,-0.112
3.14,1,0.977,-0.112
3.15,1,0.977,-0.112
3.16,1,0.977,-0.112
3.17,1,0.977,-0.112
3.18,1,0.977,-0.112
3.19,1,0.977,-0.112
3.2,1,0.977,-0.112
3.21,0,0.977,-0.112
3.22,0,0.957,1.47
3.23,0,0.879,3.127
3.24,0,0.767,4.314
3.25,0,0.62,5.032
3.26,0,0.454,5.467
3.27,0,0.288,5.256
3.28,0,0.142,4.739
3.29,0,0.005,3.864
3.3,0,-0.098,3.029
3.31,0,-0.171,1.954
3.32,0,-0.225,0.757
3.33,0,-0.239,-0.059
3.34,0,-0.234,-0.586
3.35,0,-0.21,-0.894
3.36,0,-0.181,-1.045
3.37,0,-0.156,-1.045
3.38,0,-0.132,-0.992
3.39,0,-0.098,-0.879
3.4,0,-0.078,-0.708
3.41,0,-0.064,-0.513
3.42,0,-0.054,-0.342
3.43,0,-0.054,-0.205
3.44,0,-0.049,-0.127
3.45,0,-0.044,-0.117
3.46,0,-0.049,-0.112
3.47,0,-0.049,-0.117
3.48,0,-0.044,-0.112
3.49,0,-0.049,-0.112
3.5,0,-0.044,-0.112
3.51,0,-0.049,-0.112
3.52,0,-0.049,-0.117
3.53,0,-0.049,-0.112
3.54,0,-0.044,-0.112
3.55,0,-0.049,-0.117
3.56,0,-0.049,-0.117
3.57,0,-0.049,-0.112
3.58,0,-0.044,-0.117
3.59,0,-0.049,-0.112
3.6,0,-0.049,-0.112
3.61,0,-0.044,-0.117
3.62,0,-0.049,-0.112
3.63,0,-0.049,-0.112
3.64,0,-0.049,-0.112
3.65,0,-0.049,-0.112
3.66,0,-0.049,-0.112
3.67,0,-0.049,-0.112
3.68,0,-0.049,-0.117
3.69,0,-0.044,-0.112
3.7,0,-0.049,-0.117
3.71,0,-0.049,-0.117
3.72,0,-0.049,-0.112
3.73,0,-0.049,-0.112
3.74,0,-0.049,-0.112
3.75,0,-0.049,-0.112
3.76,0,-0.049,-0.107
3.77,0,-0.049,-0.117
