0.010	-9.754	0.879
0.020	14.421	0.835
0.030	-2.249	0.782
0.040	-12.550	0.767
0.050	12.694	0.733
0.060	1.985	0.679
0.070	-14.346	0.674
0.080	9.955	0.674
0.090	6.060	0.645
0.100	-14.999	0.664
0.110	6.423	0.694
0.120	9.653	0.689
0.130	-14.457	0.723
0.140	2.380	0.772
0.150	12.476	0.777
0.160	-12.764	0.782
0.170	-1.853	0.821
0.180	14.306	0.806
0.190	-10.054	0.791
0.200	-5.938	0.801
0.210	14.996	0.782
0.220	-6.543	0.733
0.230	-9.551	0.733
0.240	14.492	0.699
0.250	-2.511	0.650
0.260	-12.402	0.650
0.270	12.833	0.635
0.280	1.721	0.601
0.290	-14.266	0.611
0.300	10.152	0.625
0.310	5.816	0.611
0.320	-14.993	0.640
0.330	6.662	0.684
0.340	9.448	0.679
0.350	-14.526	0.703
0.360	2.642	0.772
0.370	12.327	0.782
0.380	-12.901	0.801
0.390	-1.589	0.855
0.400	14.224	0.865
0.410	-10.249	0.870
0.420	-5.694	0.904
0.430	14.988	0.884
0.440	-6.781	0.855
0.450	-9.344	0.865
0.460	14.558	0.830
0.470	-2.772	0.782
0.480	-12.251	0.782
0.490	12.968	0.767
0.500	1.457	0.728
0.510	-14.181	0.733
0.520	10.346	0.743
0.530	5.571	0.733
0.540	-14.982	0.767
0.550	6.899	0.801
0.560	9.240	0.801
0.570	-14.590	0.821
0.580	2.903	0.874
0.590	12.174	0.874
0.600	-13.035	0.884
0.610	-1.325	0.928
0.620	14.138	0.923
0.630	-10.442	0.914
0.640	-5.447	0.933
0.650	14.975	0.909
0.660	-7.017	0.865
0.670	-9.135	0.865
0.680	14.620	0.826
0.690	-3.033	0.777
0.700	-12.096	0.767
0.710	13.100	0.738
0.720	1.193	0.684
0.730	-14.093	0.679
0.740	10.536	0.674
0.750	5.323	0.640
0.760	-14.967	0.655
0.770	7.134	0.684
0.780	9.030	0.669
0.790	-14.649	0.689
0.800	3.163	0.747
0.810	12.017	0.752
0.820	-13.164	0.772
0.830	-1.060	0.806
0.840	14.047	0.801
0.850	-10.631	0.787
0.860	-5.199	0.806
0.870	14.958	0.782
0.880	-7.250	0.738
0.890	-8.923	0.747
0.900	14.677	0.723
0.910	-3.292	0.664
0.920	-11.937	0.660
0.930	13.227	0.645
0.940	0.928	0.606
0.950	-13.999	0.611
0.960	10.724	0.620
0.970	5.074	0.596
0.980	-14.947	0.620
0.990	7.366	0.660
1.000	8.816	0.660
1.010	-14.704	0.694
1.020	3.422	0.767
1.030	11.856	0.772
1.040	-13.289	0.787
1.050	-0.795	0.826
1.060	13.951	0.821
1.070	-10.816	0.821
1.080	-4.949	0.835
1.090	14.935	0.821
1.100	-7.481	0.787
1.110	-8.708	0.791
1.120	14.729	0.762
1.130	-3.551	0.703
1.140	-11.774	0.694
1.150	13.350	0.679
1.160	0.663	0.635
1.170	-13.902	0.635
1.180	10.908	0.645
1.190	4.823	0.611
1.200	-14.922	0.616
1.210	7.596	0.640
1.220	8.600	0.630
1.230	-14.754	0.645
1.240	3.680	0.689
1.250	11.691	0.689
1.260	-13.410	0.703
1.270	-0.530	0.757
1.280	13.852	0.757
1.290	-10.998	0.762
1.300	-4.698	0.796
1.310	14.908	0.787
1.320	-7.710	0.767
1.330	-8.491	0.782
1.340	14.777	0.757
1.350	-3.808	0.708
1.360	-11.608	0.708
1.370	13.469	0.684
1.380	0.397	0.645
1.390	-13.800	0.650
1.400	11.088	0.664
1.410	4.571	0.645
1.420	-14.893	0.669
1.430	7.824	0.713
1.440	8.381	0.703
1.450	-14.800	0.738
1.460	3.936	0.787
1.470	11.523	0.791
1.480	-13.527	0.816
1.490	-0.265	0.860
1.500	13.747	0.865
1.510	-11.177	0.860
1.520	-4.445	0.884
1.530	14.877	0.865
1.540	-7.937	0.830
1.550	-8.271	0.835
1.560	14.821	0.801
1.570	-4.064	0.743
1.580	-11.438	0.738
1.590	13.584	0.713
1.600	0.132	0.660
1.610	-13.694	0.664
1.620	11.265	0.664
1.630	4.318	0.640
1.640	-14.859	0.669
1.650	8.049	0.703
1.660	8.160	0.703
1.670	-14.841	0.747
1.680	4.192	0.806
1.690	11.351	0.816
1.700	-13.640	0.840
1.710	0.001	0.904
1.720	13.639	0.904
1.730	-11.353	0.904
1.740	-4.190	0.957
1.750	14.840	0.948
1.760	-8.161	0.928
1.770	-8.048	0.957
1.780	14.859	0.933
1.790	-4.319	0.879
1.800	-11.264	0.879
1.810	13.695	0.845
1.820	-0.134	0.796
1.830	-13.583	0.791
1.840	11.439	0.787
1.850	4.063	0.738
1.860	-14.820	0.752
1.870	8.272	0.777
1.880	7.935	0.757
1.890	-14.877	0.782
1.900	4.446	0.821
1.910	11.176	0.811
1.920	-13.748	0.821
1.930	0.266	0.865
1.940	13.526	0.855
1.950	-11.524	0.845
1.960	-3.935	0.879
1.970	14.799	0.855
1.980	-8.383	0.830
1.990	-7.822	0.840
2.000	14.893	0.811
2.010	-4.573	0.767
2.020	-11.087	0.762
2.030	13.801	0.733
2.040	-0.399	0.679
2.050	-13.469	0.679
2.060	11.609	0.679
2.070	3.806	0.650
2.080	-14.777	0.674
2.090	8.492	0.699
2.100	7.709	0.689
2.110	-14.908	0.733
2.120	4.699	0.787
2.130	10.997	0.787
2.140	-13.852	0.811
2.150	0.532	0.860
2.160	13.410	0.865
2.170	-11.693	0.865
2.180	-3.678	0.899
2.190	14.754	0.879
2.200	-8.601	0.850
2.210	-7.595	0.855
2.220	14.922	0.821
2.230	-4.825	0.767
2.240	-10.907	0.752
2.250	13.903	0.713
2.260	-0.665	0.645
2.270	-13.350	0.635
2.280	11.775	0.620
2.290	3.549	0.581
2.300	-14.729	0.581
2.310	8.710	0.591
2.320	7.480	0.572
2.330	-14.935	0.586
2.340	4.951	0.620
2.350	10.815	0.611
2.360	-13.952	0.625
2.370	0.797	0.669
2.380	13.288	0.660
2.390	-11.857	0.660
2.400	-3.420	0.694
2.410	14.703	0.679
2.420	-8.818	0.655
2.430	-7.365	0.669
2.440	14.947	0.640
2.450	-5.076	0.596
2.460	-10.723	0.591
2.470	14.000	0.567
2.480	-0.930	0.508
2.490	-13.226	0.508
2.500	11.938	0.498
2.510	3.290	0.464
2.520	-14.677	0.489
2.530	8.925	0.513
2.540	7.249	0.508
2.550	-14.958	0.552
2.560	5.201	0.606
2.570	10.629	0.625
2.580	-14.047	0.660
2.590	1.062	0.728
2.600	13.163	0.752
2.610	-12.018	0.777
2.620	-3.161	0.826
2.630	14.649	0.830
2.640	-9.031	0.830
2.650	-7.132	0.865
2.660	14.967	0.845
2.670	-5.325	0.816
2.680	-10.535	0.821
2.690	14.093	0.811
2.700	-1.195	0.767
2.710	-13.099	0.777
2.720	12.097	0.777
2.730	3.031	0.738
2.740	-14.619	0.767
2.750	9.137	0.787
